"http://www.google.com/url?q=http://www.minedu.gov.bo/&amp;usd=2&amp;usg=ALhdy2_GA_xNgS2KfHsrAQAVCBL8PJeyCQ"<>Ministerio de Educación y Culturas (Spanish)
"http://www.google.com/url?q=http://www.educabolivia.bo/&amp;usd=2&amp;usg=ALhdy28jJTZqVduPZcxXu59yWZ5l5IbLRA"<>EducaBolivia  (Spanish)
"http://www.google.com/url?q=http://www.etic.bo/Default/default.htm&amp;usd=2&amp;usg=ALhdy28h49Mwz9fkbXCaiuzZxsr2KPwACg"<>Estrategia Boliviana de Tecnologías de la información y la comunicación (2005, spanish) 
"http://www.google.com/url?q=http://www.minedu.gov.bo/minedu/ntics/PoliticaNTICs.pdf&amp;usd=2&amp;usg=ALhdy2_fCT0f3Rr85JP_EhN0DQS-3ZLZ1w"<>Política nacional de nuevas tecnologías de la información y comunicación (ntic’s) para la educación (2005)
"http://www.google.com/url?q=http://www.fmon.gov.ba/&amp;usd=2&amp;usg=ALhdy2_ZiOmbVWxvMMYDjJdG7qmkzkc_mA"<>Federal Ministry of Education and Science (Ulaz)
"http://www.google.com/url?q=http://www.moe.gov.bw/&amp;usd=2&amp;usg=ALhdy29PEXbq31qua_hX6tSe9PdW7thcww"<>Ministry of Education and skills development (Setswana / english)
"http://www.google.com/url?q=http://thinktankthuto.org/&amp;usd=2&amp;usg=ALhdy2-voKnukPWiu6YcQ-FbnJlZknVqGg"<>Thuto Net
"http://www.google.com/url?q=http://www.maitlamo.gov.bw/docs/draft-policies/ict_policy_draft_jan_2005.pdf&amp;usd=2&amp;usg=ALhdy2-nGJ1PuDDNxhCQ8WkJu6o5dT1H4Q"<>National Information and Communications Technology (ICT) Policy (2005)
"http://www.google.com/url?q=http://www.maitlamo.gov.bw/&amp;usd=2&amp;usg=ALhdy29moLuCG-0mMqBeEz31qivnBBqlnw"<>Maitlamo: National Policy for ICT4D
"http://www.google.com/url?q=http://www.vision2016.co.bw/&amp;usd=2&amp;usg=ALhdy2-NSMhHUtrWdkg9HdP-L5mDBCc9IA"<>Vision 2016
"http://www.google.com/url?q=http://portal.mec.gov.br/&amp;usd=2&amp;usg=ALhdy2-YkSHC7H-tDOAJMP__daZ8WLAQog"<>Ministério da Educação (Portuguese)
"http://www.google.com/url?q=http://www.webeduc.mec.gov.br/&amp;usd=2&amp;usg=ALhdy28Gk3ekxTRq7TlC5-zc2BRyX9OdlQ"<>Portal de Conteúdos Educacionais do MEC (Portuguese) 
"http://www.google.com/url?q=http://portal.mec.gov.br/arquivos/pdf/pne.pdf&amp;usd=2&amp;usg=ALhdy2_MCwNxbL753_keRcmlTgtF2EJBVw"<>Nacional Educational Plan (Portuguese, 2001)
"http://www.google.com/url?q=http://www.moe.gov.bn/&amp;usd=2&amp;usg=ALhdy29eeZSJUSASZHCbtEMicz403kQWEQ"<>Ministry of Education 
"http://www.google.com/url?q=http://www.minedu.government.bg/&amp;usd=2&amp;usg=ALhdy2-W8XLvMvttQDMFXINqhd8tWCMrGg"<>Ministry of education and Science (Bulgarian)
"http://www.google.com/url?q=http://www.uchenik.com/&amp;usd=2&amp;usg=ALhdy2-qFYBXoQCDOWqzha1vhEs-SKsISg"<>Educational Portal for students (bulgarian)
"http://www.google.com/url?q=http://archive.bild.net/infosoc/strat_en.htm&amp;usd=2&amp;usg=ALhdy29Egb50ypg2uKv0VKSKYzU-BK7KWg"<>National Strategy for Information Society development  (2001)
"http://www.google.com/url?q=http://archive.bild.net/iseducation.htm&amp;usd=2&amp;usg=ALhdy2_LIOHOL5cgnr65b0TxwvNncExLCA"<>National educational strategy in information and communication technologies (Bulgarian)
